Arreglo Aleatorio
Tamaño de arreglo,Algoritmo,Tiempo (ms),Comparaciones,Intercambios
17 | BubbleSort | 0,0146 | 136 | 136
17 | SelectionSort | 0,0006 | 136 | 8
17 | InsertionSort | 0,0006 | 136 | 136
17 | MergeSort | 0,0052 | 33 | 33
20 | QuickSort | 0,0030 | 69 | 48
20 | BubbleSort | 0,0145 | 190 | 190
20 | SelectionSort | 0,0007 | 190 | 10
20 | MergeSort | 0,0059 | 40 | 40
20 | InsertionSort | 0,0007 | 190 | 190
149 | QuickSort | 0,0146 | 1172 | 674
149 | BubbleSort | 0,0966 | 11026 | 11026
149 | SelectionSort | 0,0104 | 11026 | 74
149 | MergeSort | 0,0077 | 511 | 511
149 | InsertionSort | 0,0278 | 11026 | 11026
20501 | QuickSort | 10,3390 | 350026 | 197111
20501 | BubbleSort | 760,5397 | 210135250 | 210135247
20501 | SelectionSort | 119,5332 | 210135250 | 10252
20501 | MergeSort | 10,5199 | 143446 | 143443
20501 | InsertionSort | 509,1679 | 210135250 | 210135247
535 | QuickSort | 0,0210 | 5038 | 2998
535 | BubbleSort | 0,4796 | 142845 | 142845
535 | SelectionSort | 0,1833 | 142845 | 267
535 | MergeSort | 0,0465 | 2375 | 2375
535 | InsertionSort | 0,2624 | 142845 | 142845
24 | QuickSort | 0,0068 | 103 | 60
24 | BubbleSort | 0,0206 | 276 | 276
24 | SelectionSort | 0,0007 | 276 | 12
24 | MergeSort | 0,0041 | 52 | 52
24 | InsertionSort | 0,0008 | 276 | 276
24601 | QuickSort | 1,6615 | 416879 | 231886
24601 | BubbleSort | 912,5035 | 302592300 | 302592297
24601 | SelectionSort | 189,4711 | 302592300 | 12303
24601 | MergeSort | 2,1267 | 176234 | 176231
24601 | InsertionSort | 562,5084 | 302592300 | 302592297
924 | QuickSort | 0,0593 | 9684 | 5132
924 | BubbleSort | 0,8234 | 426426 | 426426
924 | SelectionSort | 0,4228 | 426426 | 462
924 | MergeSort | 0,0600 | 4436 | 4436
924 | InsertionSort | 0,6207 | 426426 | 426426
14237 | QuickSort | 1,0335 | 223075 | 118751
14237 | BubbleSort | 178,0608 | 101338966 | 101338963
14237 | SelectionSort | 56,2659 | 101338966 | 7120
14237 | InsertionSort | 123,1343 | 101338966 | 101338963
14237 | MergeSort | 1,1886 | 96306 | 96303
29 | QuickSort | 0,0062 | 107 | 69
29 | BubbleSort | 0,0576 | 406 | 406
29 | SelectionSort | 0,0009 | 406 | 14
29 | MergeSort | 0,0048 | 67 | 67
29 | InsertionSort | 0,0008 | 406 | 406
61214 | QuickSort | 4,3644 | 1134446 | 632610
61214 | BubbleSort | 4963,4746 | 1873546291 | 1873546276
61214 | SelectionSort | 1449,9534 | 1873546291 | 30613
61214 | InsertionSort | 2870,1589 | 1873546291 | 1873546276
61214 | MergeSort | 5,4207 | 480799 | 480784
9887 | QuickSort | 0,4703 | 144023 | 78370
9887 | BubbleSort | 89,4220 | 48871441 | 48871440
9887 | SelectionSort | 28,2056 | 48871441 | 4944
9887 | InsertionSort | 59,0855 | 48871441 | 48871440
9887 | MergeSort | 0,6235 | 63752 | 63751
4768 | QuickSort | 0,3201 | 63512 | 34081
4768 | BubbleSort | 25,4116 | 11364528 | 11364526
4768 | SelectionSort | 5,0611 | 11364528 | 2385
4768 | InsertionSort | 17,7407 | 11364528 | 11364526
4768 | MergeSort | 0,2818 | 28273 | 28271
35 | QuickSort | 0,0057 | 153 | 116
35 | BubbleSort | 0,0623 | 595 | 595
35 | SelectionSort | 0,0016 | 595 | 17
35 | InsertionSort | 0,0012 | 595 | 595
35 | MergeSort | 0,0048 | 85 | 85
42 | QuickSort | 0,0091 | 209 | 147
42 | BubbleSort | 0,0900 | 861 | 861
42 | SelectionSort | 0,0014 | 861 | 21
42 | InsertionSort | 0,0027 | 861 | 861
42 | MergeSort | 0,0047 | 105 | 105
8239 | QuickSort | 0,6722 | 123779 | 69289
8239 | BubbleSort | 58,4833 | 33936441 | 33936440
8239 | SelectionSort | 22,2243 | 33936441 | 4119
8239 | MergeSort | 0,5112 | 53419 | 53418
8239 | InsertionSort | 41,9081 | 33936441 | 33936440
50 | QuickSort | 0,0065 | 290 | 144
50 | BubbleSort | 0,0838 | 1225 | 1225
50 | SelectionSort | 0,0016 | 1225 | 25
50 | MergeSort | 0,0046 | 133 | 133
50 | InsertionSort | 0,0019 | 1225 | 1225
179 | QuickSort | 0,0144 | 1241 | 783
179 | BubbleSort | 0,1418 | 15931 | 15931
179 | SelectionSort | 0,0179 | 15931 | 89
179 | InsertionSort | 0,0318 | 15931 | 15931
179 | MergeSort | 0,0118 | 635 | 635
1331 | QuickSort | 0,1088 | 16249 | 9170
1331 | BubbleSort | 2,6423 | 885115 | 885115
1331 | SelectionSort | 0,7217 | 885115 | 665
1331 | InsertionSort | 1,2585 | 885115 | 885115
1331 | MergeSort | 0,0668 | 6638 | 6638
310 | QuickSort | 0,0237 | 2703 | 1526
310 | BubbleSort | 0,3638 | 47895 | 47895
310 | SelectionSort | 0,0498 | 47895 | 155
310 | MergeSort | 0,0154 | 1225 | 1225
310 | InsertionSort | 0,0947 | 47895 | 47895
60 | QuickSort | 0,0086 | 296 | 192
60 | BubbleSort | 0,0353 | 1770 | 1770
60 | SelectionSort | 0,0030 | 1770 | 30
60 | MergeSort | 0,0053 | 172 | 172
60 | InsertionSort | 0,0038 | 1770 | 1770
17084 | QuickSort | 2,2160 | 295818 | 142186
17084 | BubbleSort | 308,9597 | 145922986 | 145922983
17084 | SelectionSort | 73,7322 | 145922986 | 8543
17084 | InsertionSort | 215,2574 | 145922986 | 145922983
17084 | MergeSort | 2,0941 | 118562 | 118559
1597 | QuickSort | 0,0820 | 19797 | 11336
1597 | BubbleSort | 2,3308 | 1274406 | 1274405
1597 | SelectionSort | 1,4125 | 1274406 | 799
1597 | InsertionSort | 2,2201 | 1274406 | 1274405
1597 | MergeSort | 0,1090 | 8235 | 8234
446 | QuickSort | 0,0271 | 3887 | 1944
446 | BubbleSort | 0,3030 | 99235 | 99235
446 | SelectionSort | 0,0790 | 99235 | 223
446 | MergeSort | 0,0235 | 1905 | 1905
446 | InsertionSort | 0,1615 | 99235 | 99235
51012 | QuickSort | 3,5843 | 994675 | 479220
51012 | BubbleSort | 4771,9888 | 1301086566 | 1301086555
51012 | SelectionSort | 815,6501 | 1301086566 | 25508
51012 | InsertionSort | 2938,3430 | 1301086566 | 1301086555
51012 | MergeSort | 6,0138 | 390435 | 390424
2759 | QuickSort | 0,1774 | 33476 | 18833
2759 | BubbleSort | 7,5425 | 3804661 | 3804661
2759 | SelectionSort | 1,7334 | 3804661 | 1379
2759 | MergeSort | 0,1592 | 15205 | 15205
2759 | InsertionSort | 5,0260 | 3804661 | 3804661
72 | QuickSort | 0,0074 | 401 | 267
72 | BubbleSort | 0,0276 | 2556 | 2556
72 | SelectionSort | 0,0040 | 2556 | 36
72 | InsertionSort | 0,0049 | 2556 | 2556
72 | MergeSort | 0,0093 | 212 | 212
29521 | QuickSort | 2,0850 | 538180 | 298695
29521 | BubbleSort | 984,4219 | 435729960 | 435729952
29521 | SelectionSort | 294,7208 | 435729960 | 14764
29521 | InsertionSort | 553,7635 | 435729960 | 435729952
29521 | MergeSort | 1,6898 | 215436 | 215428
6866 | QuickSort | 0,3795 | 103630 | 52525
6866 | BubbleSort | 48,2231 | 23567545 | 23567544
6866 | SelectionSort | 10,4202 | 23567545 | 3433
6866 | MergeSort | 0,4160 | 42621 | 42620
6866 | InsertionSort | 33,0244 | 23567545 | 23567544
1109 | QuickSort | 0,0731 | 11480 | 6796
1109 | BubbleSort | 1,3490 | 614386 | 614385
1109 | SelectionSort | 0,5053 | 614386 | 554
1109 | MergeSort | 0,0404 | 5461 | 5460
1109 | InsertionSort | 0,8858 | 614386 | 614385
86 | QuickSort | 0,0122 | 516 | 252
86 | BubbleSort | 0,0474 | 3655 | 3655
86 | SelectionSort | 0,0028 | 3655 | 43
86 | InsertionSort | 0,0113 | 3655 | 3655
86 | MergeSort | 0,0056 | 259 | 259
215 | QuickSort | 0,0158 | 1648 | 928
215 | BubbleSort | 0,2452 | 23005 | 23005
215 | SelectionSort | 0,0223 | 23005 | 107
215 | MergeSort | 0,0142 | 798 | 798
215 | InsertionSort | 0,0381 | 23005 | 23005
11864 | QuickSort | 0,6072 | 182771 | 96863
11864 | BubbleSort | 144,6986 | 70371316 | 70371313
11864 | SelectionSort | 57,7008 | 70371316 | 5933
11864 | InsertionSort | 74,4876 | 70371316 | 70371313
11864 | MergeSort | 0,9825 | 78190 | 78187
5722 | QuickSort | 0,4101 | 82332 | 49621
5722 | BubbleSort | 33,4812 | 16367781 | 16367780
5722 | SelectionSort | 7,6371 | 16367781 | 2861
5722 | MergeSort | 0,3446 | 34593 | 34592
5722 | InsertionSort | 22,2145 | 16367781 | 16367780
35425 | QuickSort | 3,2003 | 626016 | 356164
35425 | BubbleSort | 2456,9574 | 627447600 | 627447589
35425 | SelectionSort | 385,6135 | 627447600 | 17718
35425 | MergeSort | 3,7801 | 263006 | 262995
35425 | InsertionSort | 1518,1067 | 627447600 | 627447589
103 | QuickSort | 0,0134 | 596 | 405
103 | BubbleSort | 0,0440 | 5253 | 5253
103 | SelectionSort | 0,0071 | 5253 | 51
103 | InsertionSort | 0,0087 | 5253 | 5253
103 | MergeSort | 0,0081 | 327 | 327
3311 | QuickSort | 0,2223 | 44654 | 23694
3311 | BubbleSort | 9,4094 | 5479705 | 5479705
3311 | SelectionSort | 2,7760 | 5479705 | 1655
3311 | InsertionSort | 6,4158 | 5479705 | 5479705
3311 | MergeSort | 0,2370 | 18807 | 18807
73457 | QuickSort | 7,0423 | 1426358 | 725051
73457 | BubbleSort | 10720,8036 | 2697928696 | 2697928682
73457 | SelectionSort | 1898,5079 | 2697928696 | 36731
73457 | InsertionSort | 5733,8953 | 2697928696 | 2697928682
73457 | MergeSort | 6,1255 | 583011 | 582997
372 | QuickSort | 0,0251 | 3540 | 1514
372 | BubbleSort | 0,3355 | 69006 | 69006
372 | SelectionSort | 0,0711 | 69006 | 186
372 | MergeSort | 0,0215 | 1524 | 1524
372 | InsertionSort | 0,1299 | 69006 | 69006
2299 | QuickSort | 0,1497 | 27666 | 16286
2299 | BubbleSort | 4,7806 | 2641551 | 2641551
2299 | SelectionSort | 1,7840 | 2641551 | 1149
2299 | InsertionSort | 3,0485 | 2641551 | 2641551
2299 | MergeSort | 0,1613 | 12504 | 12504
124 | QuickSort | 0,0095 | 764 | 507
124 | BubbleSort | 0,0637 | 7626 | 7626
124 | SelectionSort | 0,0071 | 7626 | 62
124 | InsertionSort | 0,0142 | 7626 | 7626
124 | MergeSort | 0,0090 | 424 | 424
1916 | QuickSort | 0,0996 | 23658 | 12473
1916 | BubbleSort | 3,5035 | 1834570 | 1834569
1916 | SelectionSort | 0,8984 | 1834570 | 958
1916 | InsertionSort | 2,5190 | 1834570 | 1834569
1916 | MergeSort | 0,1306 | 10268 | 10267

